target,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
-0.955119260614217,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.666592061759604,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,-0.6643705885522573,-1.3325106788168402,-1.092387210506383,0.9447258067684958,-1.5475983698089695
-0.8225355348481959,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.5221047567594448,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,-0.6643705885522573,-1.4360992397563124,-1.1807118353624513,0.892996703962547,-1.5475983698089695
-1.0379840892179804,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.088642841758967,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,-0.6643705885522573,-1.3325106788168402,-1.092387210506383,0.6343511899328034,-1.5475983698089695
-1.0379840892179804,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.9441555367588079,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,0.9039500673442767,-1.3325106788168402,-1.268455377160256,0.6343511899328034,-0.8146248838358382
-1.0324597673110627,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.7996682317586488,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,-0.6643705885522573,-1.4360992397563124,-1.1807118353624513,0.892996703962547,-1.5475983698089695
-1.0269354454041453,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.6551809267584895,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,-0.6643705885522573,-1.5396878006957846,-1.268455377160256,1.2033713207982388,-1.5475983698089695
-0.9993138358695575,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.5106936217583303,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,-0.6643705885522573,-1.3325106788168402,-1.092387210506383,0.6343511899328034,-1.5475983698089695
-0.9661679044280521,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.36620631675817106,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,-0.6643705885522573,-0.918156435058951,-0.7402508771986368,0.6860802927387522,-1.5475983698089695
-0.7341463843375151,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.07723170675785261,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,-0.6643705885522573,-0.7109793131800065,-0.8285755020547051,0.9447258067684958,0.7723936014184865
-0.5794653709438237,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.0672555982423066,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,-0.6643705885522573,-0.4002136303615897,-0.30037100209308554,0.7378093955447008,0.7723936014184865
-0.5242221518746482,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.21174290324246584,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,0.9039500673442767,-0.19303650848264495,-0.12430283543921243,0.47916388151495715,0.894283165492143
-0.45793028899163757,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.3562302082426251,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,0.9039500673442767,-0.19303650848264495,-0.12430283543921243,0.47916388151495715,0.7723936014184865
-0.4358330013639674,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.5007175132427842,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,0.9039500673442767,-0.2966250694221173,-0.2120463772370172,0.7378093955447008,0.894283165492143
-0.5297464737815657,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.6452048182429435,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,0.9039500673442767,-0.4002136303615897,-0.30037100209308554,0.9964549095744439,0.894283165492143
-0.6733788433614221,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.7896921232431027,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,0.9039500673442767,-0.2966250694221173,-0.2120463772370172,0.9964549095744439,0.7723936014184865
-0.8391085005689485,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.0786667332434212,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,2.4722707232408108,-0.4002136303615897,-0.30037100209308554,1.3068295264101364,0.5277964225055773
-0.8556814662897012,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.3676413432437395,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,0.9039500673442767,-0.5038021913010617,-0.3881145438908903,1.2551004236041876,0.0394201154453548
-0.8888273977312064,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.512128648243899,-0.1709963920141991,1.4854065670339884,-1.4643355513559504,0.9039500673442767,-0.5038021913010617,-0.3881145438908903,1.6172041432458282,0.28401729435826367
-0.9495949387072995,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.666592061759604,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,0.9039500673442767,-0.19303650848264495,-0.12430283543921243,1.3068295264101364,0.894283165492143
-0.9495949387072995,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.5221047567594448,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,0.9039500673442767,-0.2966250694221173,-0.2120463772370172,1.6172041432458282,0.5277964225055773
-1.0103624796833925,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.2331301467591265,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,0.9039500673442767,-0.19303650848264495,-0.12430283543921243,1.6172041432458282,0.0394201154453548
-1.0269354454041453,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.088642841758967,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,0.9039500673442767,-0.19303650848264495,-0.12430283543921243,1.6172041432458282,0.0394201154453548
-1.0324597673110627,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.7996682317586488,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,2.4722707232408108,-0.4002136303615897,-0.30037100209308554,0.7378093955447008,0.894283165492143
-1.0379840892179804,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.6551809267584895,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,0.9039500673442767,-0.5038021913010617,-0.3881145438908903,0.6860802927387522,0.0394201154453548
-0.9330219729865469,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.36620631675817106,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,0.9039500673442767,-0.6073907522405341,-0.47643916874695896,0.6860802927387522,0.28401729435826367
-0.7507193500582677,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.22171901175801184,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,0.9039500673442767,-0.7109793131800065,-0.7402508771986368,0.9447258067684958,0.28401729435826367
-0.7175734186167624,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.3562302082426251,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,2.4722707232408108,-0.7109793131800065,-0.7402508771986368,0.6860802927387522,0.0394201154453548
-0.6347085900129992,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.5007175132427842,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,2.4722707232408108,-0.8145678741194785,-0.8285755020547051,0.9447258067684958,-0.2043590127019587
-0.6236599461991641,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.6452048182429435,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,2.4722707232408108,-0.8145678741194785,-0.8285755020547051,0.4274347787090084,-0.2043590127019587
-0.6844274871752571,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.7896921232431027,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,-0.6643705885522573,-0.8145678741194785,-0.8285755020547051,-0.2967726605742733,0.0394201154453548
-0.7507193500582677,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.934179428243262,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,0.9039500673442767,-0.7109793131800065,-0.8285755020547051,-0.8657927914397086,1.1388803444050521
-0.8777787539173714,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.0786667332434212,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,-0.6643705885522573,-0.918156435058951,-1.092387210506383,-1.0727092026635034,2.115632958525497
-0.9219733291727118,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.2231540382435804,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,-0.6643705885522573,-1.0217449959984233,-1.1807118353624513,-1.2278965110813493,1.382659472552366
-0.8722544320104538,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.3676413432437395,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,-0.6643705885522573,-1.2289221178773677,-1.4445235438141293,-0.969250997051606,1.1388803444050521
-0.9937895139626399,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.512128648243899,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,-0.6643705885522573,-1.3325106788168402,-1.5328481686701976,-0.969250997051606,0.894283165492143
-0.9993138358695575,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.656615953244058,-0.1709963920141991,-1.500942570169131,-1.4643355513559504,-0.6643705885522573,-1.4360992397563124,-1.4445235438141293,-0.8140636886337601,-0.2043590127019587
-1.0158868015903102,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.666592061759604,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.4360992397563124,-1.6205917104680025,-0.969250997051606,1.382659472552366
-1.0324597673110627,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.5221047567594448,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.5396878006957846,-1.7966598771218758,-0.969250997051606,1.8710357796125883
-1.0379840892179804,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.088642841758967,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.746864922574729,-1.9727280437757488,-0.8140636886337601,1.6272566514652744
-0.8777787539173714,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.7996682317586488,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.8504534835142012,-2.148796210429622,-0.6588763802159139,1.6272566514652744
-0.6899518090821747,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.6551809267584895,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.8504534835142012,-1.9727280437757488,-0.6588763802159139,0.0394201154453548
-0.19276283745959522,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.5106936217583303,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.8504534835142012,-2.061052668631817,-0.6588763802159139,0.7723936014184865
-0.5573680833161535,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.36620631675817106,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.746864922574729,-1.9727280437757488,-1.020980099857555,1.6272566514652744
-0.8004382472205257,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.22171901175801184,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.6432763616352568,-1.7966598771218758,-1.020980099857555,0.5277964225055773
-0.7617679938721028,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.07723170675785261,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.5396878006957846,-1.708916335324071,-1.1761674082754008,1.1388803444050521
-0.7065247748029273,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.0672555982423066,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.4360992397563124,-1.5328481686701976,-1.4348129223051445,0.894283165492143
-0.7065247748029273,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.21174290324246584,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.3325106788168402,-1.5328481686701976,-1.4348129223051445,0.7723936014184865
-0.6181356242922466,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.3562302082426251,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.2289221178773677,-1.3567800020163245,-1.6934584363348877,0.7723936014184865
-0.6457572338268343,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.5007175132427842,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.2289221178773677,-1.3567800020163245,-1.6934584363348877,0.5277964225055773
-0.6236599461991641,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.6452048182429435,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.2289221178773677,-1.3567800020163245,-1.6934584363348877,0.5277964225055773
-0.17618987173884257,-1.356882839852623,-0.9998561668456847,-1.611571371556348,0.934179428243262,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.3325106788168402,-1.268455377160256,-1.5900002307229903,-0.6927353197621814
-0.4358330013639674,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.0786667332434212,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.5396878006957846,-1.268455377160256,-0.8140636886337601,-1.5475983698089695
-0.7562436719651853,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.2231540382435804,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.5396878006957846,-1.4445235438141293,-0.8140636886337601,-0.6927353197621814
-0.7562436719651853,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.3676413432437395,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.6432763616352568,-1.6205917104680025,0.06533105906736783,-0.44895619161486755
-0.9330219729865469,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.512128648243899,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.8504534835142012,-1.884984501977944,0.3239765730971109,-0.44895619161486755
-0.9772165482418873,-1.356882839852623,-0.9998561668456847,-1.611571371556348,1.656615953244058,-0.1709963920141991,-1.0032177139686111,0.6829035865952345,-0.6643705885522573,-1.6432763616352568,-1.5328481686701976,-0.4002308661861702,-0.6927353197621814
-1.0158868015903102,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.666592061759604,-0.1709963920141991,-0.5054928577680913,0.6829035865952345,-0.6643705885522573,-1.746864922574729,-1.708916335324071,-0.4002308661861702,-0.6927353197621814
-1.0324597673110627,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-1.5221047567594448,-0.1709963920141991,-0.5054928577680913,0.6829035865952345,-0.6643705885522573,-1.746864922574729,-1.708916335324071,-0.19331445496237584,-0.6927353197621814
-1.0214111234972276,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.9441555367588079,-0.1709963920141991,-0.5054928577680913,0.6829035865952345,-0.6643705885522573,-1.9540420444536737,-1.884984501977944,0.2722474702911628,-0.6927353197621814
-0.844632822475866,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.7996682317586488,-0.1709963920141991,-0.5054928577680913,0.6829035865952345,-0.6643705885522573,-1.9540420444536737,-1.884984501977944,0.5826220871268546,-0.6927353197621814
-0.5242221518746482,-1.356882839852623,-0.9998561668456847,-1.611571371556348,-0.6551809267584895,-0.1709963920141991,-0.5054928577680913,0.6829035865952345,-0.6643705885522573,-1.9540420444536737,-1.884984501977944,0.5826220871268546,-0.44895619161486755
